time_ms,src,dst,bytes
1.149,0,1,1200
1.150,14,15,1200
1.151,2,3,1200
1.151,3,4,1200
1.153,1,2,1200
1.153,15,0,1200
1.153,15,0,1200
1.154,10,11,1200
1.155,8,9,1200
1.156,15,3,1200
1.159,0,1,1200
1.161,14,15,1200
1.162,9,10,1200
1.162,13,14,1200
1.163,12,13,1200
1.165,7,8,1200
1.166,15,0,1200
1.170,13,14,1200
1.172,5,6,1200
1.172,6,7,1200
1.173,7,8,1200
1.176,1,2,1200
1.177,2,3,1200
1.177,7,8,1200
1.178,4,5,1200
1.179,14,15,1200
1.179,10,11,1200
1.180,8,9,1200
1.180,6,7,1200
1.181,11,12,1200
1.183,12,13,1200
1.183,11,12,1200
1.184,13,14,1200
1.185,0,1,1200
1.185,1,2,1200
1.186,14,15,1200
1.186,14,15,1200
1.187,8,9,1200
1.188,9,10,1200
1.189,14,15,1200
1.189,8,9,1200
1.190,13,14,1200
1.190,11,12,1200
1.190,8,9,1200
1.190,2,3,1200
1.191,9,10,1200
1.192,6,7,1200
1.194,14,15,1200
1.195,4,5,1200
1.195,14,15,1200
1.195,1,2,1200
1.198,3,4,1200
1.198,3,4,1200
1.200,1,2,1200
1.200,6,7,1200
1.203,7,8,1200
1.203,3,4,1200
1.203,0,1,1200
1.205,9,10,1200
1.207,9,10,1200
1.208,5,6,1200
1.210,9,10,1200
1.212,1,2,1200
1.213,11,12,1200
1.214,5,6,1200
1.215,4,5,1200
1.215,3,4,1200
1.215,13,14,1200
1.216,14,15,1200
1.217,5,6,1200
1.219,5,6,1200
1.219,4,5,1200
1.220,13,14,1200
1.221,5,6,1200
1.221,7,8,1200
1.221,7,8,1200
1.221,8,9,1200
1.222,9,10,1200
1.222,3,4,1200
1.224,2,3,1200
1.225,15,0,1200
1.225,14,15,1200
1.229,8,9,1200
1.230,8,9,1200
1.230,6,7,1200
1.231,7,8,1200
1.233,6,7,1200
1.233,4,5,1200
1.234,13,14,1200
1.234,11,12,1200
1.235,9,10,1200
1.238,6,7,1200
1.239,12,13,1200
1.242,7,8,1200
1.244,2,3,1200
1.245,12,13,1200
1.245,13,14,1200
1.247,13,14,1200
1.250,9,10,1200
1.251,6,7,1200
1.251,3,4,1200
1.252,3,4,1200
1.252,8,9,1200
1.253,10,11,1200
1.253,13,14,1200
1.254,12,13,1200
1.254,11,12,1200
1.255,9,10,1200
1.256,14,15,1200
1.257,14,15,1200
1.257,6,7,1200
1.259,11,12,1200
1.261,3,4,1200
1.261,9,10,1200
1.261,0,1,1200
1.261,11,12,1200
1.262,15,0,1200
1.263,11,12,1200
1.263,15,0,1200
1.264,2,3,1200
1.266,5,6,1200
1.267,10,11,1200
1.267,2,3,1200
1.269,8,9,1200
1.270,6,7,1200
1.273,11,12,1200
1.273,8,9,1200
1.274,0,1,1200
1.274,0,1,1200
1.277,8,9,1200
1.278,7,8,1200
1.279,7,8,1200
1.280,2,3,1200
1.280,14,15,1200
1.280,6,7,1200
1.281,10,11,1200
1.282,6,7,1200
1.282,1,2,1200
1.285,11,12,1200
1.285,14,15,1200
1.286,2,3,1200
1.287,3,4,1200
1.288,14,15,1200
1.288,4,5,1200
1.289,5,6,1200
1.290,7,8,1200
1.292,8,9,1200
1.294,2,3,1200
1.294,7,8,1200
1.298,2,3,1200
1.298,8,9,1200
1.299,14,15,1200
1.301,11,12,1200
1.303,5,6,1200
1.306,13,14,1200
1.306,5,6,1200
1.306,2,3,1200
1.307,11,12,1200
1.308,8,9,1200
1.308,15,0,1200
1.309,10,11,1200
1.311,12,13,1200
1.313,15,0,1200
1.314,10,11,1200
1.314,11,12,1200
1.314,10,11,1200
1.315,12,13,1200
1.316,5,6,1200
1.317,9,10,1200
1.318,4,5,1200
1.318,1,2,1200
1.319,12,13,1200
1.319,4,5,1200
1.319,12,13,1200
1.321,5,6,1200
1.321,4,5,1200
1.324,12,13,1200
1.324,4,5,1200
1.324,4,5,1200
1.325,1,2,1200
1.326,12,13,1200
1.326,9,10,1200
1.327,7,8,1200
1.330,11,12,1200
1.330,4,5,1200
1.332,15,0,1200
1.333,8,9,1200
1.333,0,1,1200
1.334,1,2,1200
1.335,9,10,1200
1.335,13,14,1200
1.337,3,4,1200
1.337,0,1,1200
1.337,7,8,1200
1.338,3,4,1200
1.339,13,14,1200
1.340,10,11,1200
1.341,7,8,1200
1.342,4,5,1200
1.343,5,6,1200
1.344,3,4,1200
1.345,12,13,1200
1.345,14,15,1200
1.345,13,14,1200
1.345,0,1,1200
1.346,3,4,1200
1.346,7,8,1200
1.346,12,13,1200
1.348,12,13,1200
1.349,12,13,1200
1.349,2,3,1200
1.352,13,14,1200
1.352,5,6,1200
1.353,11,12,1200
1.355,4,5,1200
1.355,5,6,1200
1.357,1,2,1200
1.357,6,7,1200
1.357,2,3,1200
1.358,7,8,1200
1.358,9,10,1200
1.359,11,12,1200
1.360,2,3,1200
1.361,7,8,1200
1.362,15,0,1200
1.365,7,8,1200
1.365,6,7,1200
1.366,11,12,1200
1.367,1,2,1200
1.368,10,11,1200
1.369,15,0,1200
1.370,13,14,1200
1.373,11,12,1200
1.374,4,5,1200
1.374,5,6,1200
1.375,14,15,1200
1.376,1,2,1200
1.376,0,1,1200
1.377,0,1,1200
1.380,10,11,1200
1.380,7,8,1200
1.380,4,5,1200
1.381,13,14,1200
1.382,5,6,1200
1.383,7,8,1200
1.383,14,15,1200
1.383,6,7,1200
1.384,5,6,1200
1.384,9,10,1200
1.385,1,2,1200
1.385,10,11,1200
1.387,7,8,1200
1.388,13,14,1200
1.388,11,12,1200
1.390,15,0,1200
1.391,12,13,1200
1.391,5,6,1200
1.393,2,3,1200
1.394,6,7,1200
1.394,4,5,1200
1.397,9,10,1200
1.398,14,15,1200
1.401,0,1,1200
1.403,7,8,1200
1.405,11,12,1200
1.405,14,15,1200
1.405,7,8,1200
1.407,13,14,1200
1.407,14,15,1200
1.407,14,15,1200
1.408,1,2,1200
1.410,3,4,1200
1.412,12,13,1200
1.412,14,15,1200
1.414,4,5,1200
1.414,5,6,1200
1.416,4,5,1200
1.416,5,6,1200
1.416,6,7,1200
1.418,0,1,1200
1.418,5,6,1200
1.419,11,12,1200
1.420,14,15,1200
1.421,3,4,1200
1.422,2,3,1200
1.423,11,12,1200
1.425,7,8,1200
1.430,4,5,1200
1.430,6,7,1200
1.431,6,7,1200
1.431,12,13,1200
1.433,8,9,1200
1.435,8,9,1200
1.435,2,3,1200
1.435,15,0,1200
1.436,10,11,1200
1.436,7,8,1200
1.437,10,11,1200
1.440,7,8,1200
1.440,14,15,1200
1.445,4,5,1200
1.446,15,0,1200
1.446,6,7,1200
1.447,12,13,1200
1.447,10,11,1200
1.449,2,3,1200
1.450,10,11,1200
1.453,7,8,1200
1.454,1,2,1200
1.455,15,0,1200
1.456,4,5,1200
1.456,5,6,1200
1.457,10,11,1200
1.460,14,15,1200
1.460,7,8,1200
1.460,12,13,1200
1.461,2,3,1200
1.461,8,9,1200
1.462,7,8,1200
1.462,4,5,1200
1.465,7,8,1200
1.468,15,0,1200
1.469,12,13,1200
1.469,14,15,1200
1.469,1,2,1200
1.470,14,15,1200
1.471,12,13,1200
1.472,4,5,1200
1.472,4,5,1200
1.472,4,5,1200
1.473,7,8,1200
1.473,7,8,1200
1.474,0,1,1200
1.475,9,10,1200
1.475,0,1,1200
1.477,14,15,1200
1.477,1,2,1200
1.477,14,15,1200
1.478,7,8,1200
1.480,15,0,1200
1.480,10,11,1200
1.480,10,11,1200
1.481,12,13,1200
1.482,14,15,1200
1.482,4,5,1200
1.483,2,3,1200
1.484,11,12,1200
1.485,3,4,1200
1.486,1,2,1200
1.486,1,2,1200
1.486,6,7,1200
1.487,0,1,1200
1.488,10,11,1200
1.488,10,11,1200
1.489,11,12,1200
1.491,15,0,1200
1.491,13,14,1200
1.492,1,2,1200
1.492,5,6,1200
1.494,0,1,1200
1.495,10,11,1200
1.498,5,6,1200
1.499,1,2,1200
1.499,10,11,1200
1.502,12,13,1200
1.502,15,0,1200
1.502,6,7,1200
1.503,11,12,1200
1.503,8,9,1200
1.506,3,4,1200
1.507,10,11,1200
1.507,14,15,1200
1.510,12,13,1200
1.511,9,10,1200
1.512,11,12,1200
1.513,10,11,1200
1.515,10,11,1200
1.515,4,5,1200
1.516,5,6,1200
1.516,8,9,1200
1.518,13,14,1200
1.521,3,4,1200
1.523,9,10,1200
1.524,3,4,1200
1.525,11,12,1200
1.525,0,1,1200
1.525,6,7,1200
1.526,14,15,1200
1.526,1,2,1200
1.527,1,2,1200
1.527,7,8,1200
1.529,8,9,1200
1.529,7,8,1200
1.530,13,14,1200
1.531,10,11,1200
1.532,13,14,1200
1.535,12,13,1200
1.535,11,12,1200
1.538,11,12,1200
1.538,5,6,1200
1.539,7,8,1200
1.540,15,0,1200
1.541,14,15,1200
1.541,0,1,1200
1.542,2,3,1200
1.542,13,14,1200
1.543,8,9,1200
1.543,15,0,1200
1.543,4,5,1200
1.543,4,5,1200
1.543,4,5,1200
1.544,9,10,1200
1.545,0,1,1200
1.546,13,14,1200
1.550,13,14,1200
1.552,14,15,1200
1.552,9,10,1200
1.554,12,13,1200
1.555,4,5,1200
1.555,4,5,1200
1.556,15,0,1200
1.556,4,5,1200
1.557,9,10,1200
1.560,11,12,1200
1.562,13,14,1200
1.566,5,6,1200
1.566,12,13,1200
1.566,7,8,1200
1.567,10,11,1200
1.568,3,4,1200
1.569,8,9,1200
1.569,10,11,1200
1.570,9,10,1200
1.572,12,13,1200
1.572,5,6,1200
1.572,1,2,1200
1.574,2,3,1200
1.577,8,9,1200
1.577,15,0,1200
1.578,11,12,1200
1.581,6,7,1200
1.582,8,9,1200
1.583,14,15,1200
1.585,10,11,1200
1.585,5,6,1200
1.587,10,11,1200
1.587,6,7,1200
1.587,5,6,1200
1.588,5,6,1200
1.588,15,0,1200
1.589,4,5,1200
1.590,13,14,1200
1.591,3,4,1200
1.592,1,2,1200
1.593,2,3,1200
1.593,15,0,1200
1.597,9,10,1200
1.600,2,3,1200
1.601,8,9,1200
1.601,15,0,1200
1.604,14,15,1200
1.606,6,7,1200
1.606,7,8,1200
1.607,3,4,1200
1.612,14,15,1200
1.613,0,1,1200
1.616,3,4,1200
1.616,8,9,1200
1.617,10,11,1200
1.617,11,12,1200
1.617,5,6,1200
1.618,3,4,1200
1.618,9,10,1200
1.619,2,3,1200
1.622,12,13,1200
1.622,6,7,1200
1.622,14,15,1200
1.623,3,4,1200
1.625,15,0,1200
1.627,5,6,1200
1.628,15,0,1200
1.629,6,7,1200
1.629,3,4,1200
1.629,1,2,1200
1.631,5,6,1200
1.632,6,7,1200
1.634,2,3,1200
1.634,8,9,1200
1.635,9,10,1200
1.635,7,11,1200
1.638,8,9,1200
1.639,8,9,1200
1.640,7,8,1200
1.641,10,11,1200
1.642,12,13,1200
1.642,14,15,1200
1.646,0,1,1200
1.649,8,9,1200
1.649,11,12,1200
1.650,14,15,1200
1.651,11,12,1200
1.652,9,10,1200
1.652,11,12,1200
1.654,0,1,1200
1.655,11,12,1200
1.655,6,7,1200
1.657,2,3,1200
1.658,9,10,1200
1.658,4,5,1200
1.659,0,1,1200
1.659,6,7,1200
1.660,2,3,1200
1.660,8,9,1200
1.662,11,12,1200
1.663,2,3,1200
1.663,13,14,1200
1.664,13,14,1200
1.667,15,0,1200
1.667,14,15,1200
1.670,13,14,1200
1.672,11,12,1200
1.672,4,5,1200
1.672,8,9,1200
1.673,15,0,1200
1.674,7,8,1200
1.675,14,15,1200
1.675,10,11,1200
1.676,5,6,1200
1.676,9,10,1200
1.676,8,9,1200
1.677,15,0,1200
1.677,6,7,1200
1.678,1,2,1200
1.679,1,2,1200
1.680,10,11,1200
1.681,12,13,1200
1.681,6,7,1200
1.682,14,15,1200
1.682,10,11,1200
1.683,9,10,1200
1.683,1,2,1200
1.684,9,10,1200
1.685,0,1,1200
1.685,15,0,1200
1.687,1,2,1200
1.687,3,4,1200
1.689,4,5,1200
1.689,8,9,1200
1.691,8,9,1200
1.691,3,4,1200
1.692,4,5,1200
1.692,7,8,1200
1.693,7,8,1200
1.693,2,3,1200
1.694,8,9,1200
1.695,11,12,1200
1.697,15,0,1200
1.698,7,8,1200
1.698,12,13,1200
1.699,0,1,1200
1.699,11,12,1200
1.700,11,12,1200
1.700,1,2,1200
1.701,12,13,1200
1.701,9,10,1200
1.702,15,0,1200
1.703,2,3,1200
1.703,2,3,1200
1.703,9,10,1200
1.704,13,14,1200
1.704,12,13,1200
1.704,1,2,1200
1.705,4,5,1200
1.706,9,10,1200
1.707,12,13,1200
1.707,12,13,1200
1.708,5,6,1200
1.711,5,6,1200
1.712,12,13,1200
1.713,10,11,1200
1.713,3,4,1200
1.714,4,5,1200
1.715,11,12,1200
1.715,9,10,1200
1.715,14,15,1200
1.717,0,1,1200
1.720,3,4,1200
1.720,13,14,1200
1.721,14,15,1200
1.723,0,1,1200
1.723,5,6,1200
1.724,11,12,1200
1.725,11,12,1200
1.728,15,0,1200
1.729,9,10,1200
1.730,1,2,1200
1.730,12,13,1200
1.731,2,3,1200
1.732,10,11,1200
1.736,9,10,1200
1.736,12,13,1200
1.736,11,12,1200
1.737,8,9,1200
1.737,9,10,1200
1.739,0,1,1200
1.739,12,13,1200
1.740,5,6,1200
1.742,8,9,1200
1.742,2,3,1200
1.743,7,8,1200
1.743,11,12,1200
1.744,6,7,1200
1.745,4,5,1200
1.745,4,5,1200
1.745,1,2,1200
1.749,6,7,1200
1.750,12,13,1200
1.752,13,14,1200
1.752,14,15,1200
1.756,3,4,1200
1.756,8,9,1200
1.757,15,0,1200
1.759,12,13,1200
1.760,15,0,1200
1.760,8,9,1200
1.762,2,3,1200
1.763,14,15,1200
1.763,9,10,1200
1.763,11,12,1200
1.765,11,12,1200
1.766,10,11,1200
1.766,1,2,1200
1.767,6,7,1200
1.768,0,1,1200
1.768,2,3,1200
1.769,8,9,1200
1.770,10,11,1200
1.771,3,4,1200
1.774,0,1,1200
1.776,13,14,1200
1.777,15,0,1200
1.778,6,7,1200
1.778,5,6,1200
1.779,13,14,1200
1.783,14,15,1200
1.784,2,3,1200
1.786,13,14,1200
1.787,4,5,1200
1.787,8,9,1200
1.787,1,2,1200
1.788,5,6,1200
1.790,7,8,1200
1.790,11,12,1200
1.790,8,9,1200
1.791,11,12,1200
1.792,2,3,1200
1.792,8,9,1200
1.793,11,12,1200
1.797,6,7,1200
1.797,12,13,1200
1.798,2,3,1200
1.798,3,4,1200
1.799,6,7,1200
1.799,11,12,1200
1.801,7,8,1200
1.801,4,5,1200
1.802,7,8,1200
1.802,10,11,1200
1.802,1,2,1200
1.805,4,5,1200
1.806,8,9,1200
1.808,12,13,1200
1.808,15,0,1200
1.809,1,2,1200
1.809,10,11,1200
1.810,9,10,1200
1.811,3,4,1200
1.812,15,0,1200
1.813,11,12,1200
1.814,1,2,1200
1.814,6,7,1200
1.814,10,11,1200
1.814,5,6,1200
1.816,3,4,1200
1.817,5,6,1200
1.818,13,14,1200
1.819,1,2,1200
1.819,15,0,1200
1.819,0,1,1200
1.820,15,0,1200
1.823,12,13,1200
1.825,6,7,1200
1.825,3,4,1200
1.825,11,12,1200
1.828,0,1,1200
1.828,15,0,1200
1.829,9,10,1200
1.831,7,8,1200
1.833,6,7,1200
1.833,3,4,1200
1.833,3,4,1200
1.834,1,2,1200
1.835,14,15,1200
1.836,14,15,1200
1.836,10,11,1200
1.838,13,14,1200
1.840,3,4,1200
1.840,6,7,1200
1.841,6,7,1200
1.841,7,8,1200
1.841,14,15,1200
1.842,14,15,1200
1.843,0,1,1200
1.845,7,8,1200
1.847,3,4,1200
1.847,4,5,1200
1.849,10,11,1200
1.849,7,8,1200
1.850,9,10,1200
1.850,9,10,1200
1.852,6,7,1200
1.852,15,0,1200
1.853,15,0,1200
1.854,14,15,1200
1.854,2,3,1200
1.854,0,1,1200
1.854,2,3,1200
1.855,3,4,1200
1.855,3,4,1200
1.856,4,5,1200
1.859,1,2,1200
1.860,14,15,1200
1.861,11,12,1200
1.861,1,2,1200
1.862,7,8,1200
1.863,8,9,1200
1.864,5,6,1200
1.864,2,3,1200
1.864,8,9,1200
1.865,3,4,1200
1.866,10,11,1200
1.867,12,13,1200
1.868,8,9,1200
1.872,15,0,1200
1.872,12,13,1200
1.873,8,9,1200
1.873,3,4,1200
1.873,4,5,1200
1.874,3,4,1200
1.876,2,3,1200
1.877,13,14,1200
1.877,0,1,1200
1.877,1,2,1200
1.878,12,0,1200
1.878,1,2,1200
1.879,1,2,1200
1.881,14,15,1200
1.882,12,13,1200
1.884,7,8,1200
1.885,15,0,1200
1.885,15,0,1200
1.886,10,11,1200
1.886,3,4,1200
1.887,4,5,1200
1.887,5,6,1200
1.888,8,9,1200
1.890,9,10,1200
1.890,8,9,1200
1.891,13,14,1200
1.898,6,7,1200
1.898,0,1,1200
1.898,10,11,1200
1.898,0,1,1200
1.899,1,2,1200
1.899,13,14,1200
1.899,13,14,1200
1.899,9,10,1200
1.900,8,9,1200
1.901,14,15,1200
1.903,4,5,1200
1.908,8,9,1200
1.909,6,7,1200
1.912,1,2,1200
1.914,10,11,1200
1.916,0,1,1200
1.916,13,14,1200
1.916,2,3,1200
1.917,13,14,1200
1.918,10,11,1200
1.920,8,9,1200
1.920,5,6,1200
1.922,0,1,1200
1.924,9,10,1200
1.924,2,3,1200
1.924,9,10,1200
1.924,9,10,1200
1.926,7,8,1200
2.007,9,7,1200
2.196,7,0,1200
2.243,2,8,1200
2.432,8,4,1200
2.462,0,15,1200
2.579,5,4,1200
2.624,13,12,1200
2.666,6,11,1200
2.765,15,12,1200
2.798,11,4,1200
2.959,6,15,1200
3.083,1,12,1200
3.148,8,4,1200
3.268,3,0,1200
3.564,13,14,1200
3.678,5,12,1200
3.848,7,1,1200
4.040,15,11,1200
4.294,10,15,1200
4.725,1,13,1200
5.611,3,14,1200
5.798,13,11,1200
5.964,1,0,1200
6.005,8,3,1200
6.337,9,4,1200
6.492,13,5,1200
6.651,5,1,1200
6.898,14,10,1200
6.997,3,2,1200
7.080,12,8,1200
7.137,8,10,1200
7.316,10,11,1200
7.644,2,13,1200
8.517,2,12,1200
8.657,11,3,1200
8.873,5,11,1200
8.927,3,4,1200
8.955,7,14,1200
9.345,2,8,1200
10.054,5,9,1200
10.103,10,12,1200
10.222,11,8,1200
10.449,4,14,1200
10.465,7,14,1200
10.885,5,13,1200
10.986,5,3,1200
11.340,4,10,1200
11.939,9,0,1200
12.040,5,1,1200
12.049,15,0,1200
12.139,4,13,1200
12.521,14,5,1200
12.625,9,0,1200
12.628,13,11,1200
12.796,8,15,1200
12.857,15,0,1200
12.900,9,10,1200
12.985,6,7,1200
13.035,6,14,1200
13.229,4,9,1200
13.574,11,9,1200
13.694,0,8,1200
13.833,4,5,1200
13.883,4,6,1200
14.166,9,11,1200
14.255,13,5,1200
14.371,13,5,1200
14.388,12,2,1200
14.426,9,7,1200
14.642,4,6,1200
14.822,1,4,1200
14.869,1,0,1200
15.042,2,1,1200
15.107,1,15,1200
15.206,7,10,1200
15.429,7,14,1200
16.051,11,10,1200
16.145,13,2,1200
16.365,15,3,1200
16.654,4,10,1200
16.796,12,11,1200
17.006,14,9,1200
17.044,9,12,1200
17.214,14,4,1200
17.230,14,8,1200
17.403,5,3,1200
17.526,14,8,1200
17.562,14,8,1200
17.829,7,2,1200
17.857,11,6,1200
18.136,0,7,1200
18.145,3,6,1200
18.169,7,11,1200
18.334,14,1,1200
18.434,8,15,1200
18.556,8,4,1200
18.662,14,2,1200
18.894,11,8,1200
18.993,3,8,1200
19.137,0,4,1200
19.449,0,3,1200
19.578,6,11,1200
20.008,4,6,1200
20.418,13,0,1200
20.602,0,4,1200
21.045,13,12,1200
21.089,2,9,1200
21.848,13,12,1200
22.005,1,13,1200
22.342,5,15,1200
22.484,4,5,1200
22.584,6,12,1200
22.622,15,10,1200
23.259,4,6,1200
23.372,9,0,1200
23.637,8,9,1200
23.751,11,9,1200
24.019,12,7,1200
24.067,0,8,1200
24.072,13,2,1200
24.101,9,15,1200
24.151,1,4,1200
24.215,1,10,1200
24.801,1,7,1200
25.008,12,5,1200
25.009,10,5,1200
25.060,12,7,1200
25.072,15,11,1200
25.236,5,3,1200
25.503,13,14,1200
25.858,0,1,1200
25.937,1,13,1200
26.235,10,1,1200
26.621,12,13,1200
26.635,9,4,1200
26.702,3,9,1200
26.893,4,12,1200
27.135,3,10,1200
27.271,12,7,1200
27.498,12,0,1200
27.598,10,4,1200
27.666,15,10,1200
28.066,8,11,1200
28.253,10,9,1200
28.308,5,4,1200
28.344,2,7,1200
28.469,3,12,1200
28.783,1,9,1200
28.783,15,11,1200
28.796,5,6,1200
28.957,5,2,1200
29.291,3,6,1200
29.382,8,14,1200
29.521,5,1,1200
29.590,12,8,1200
29.595,1,13,1200
29.919,0,12,1200
29.934,14,8,1200
30.088,7,0,1200
30.123,13,10,1200
30.284,8,4,1200
30.405,3,4,1200
30.533,7,12,1200
30.982,4,2,1200
31.243,4,15,1200
31.338,3,13,1200
31.363,3,12,1200
31.684,6,15,1200
31.732,8,6,1200
31.811,0,12,1200
31.896,12,3,1200
31.933,12,9,1200
32.092,5,8,1200
32.349,10,12,1200
32.569,12,1,1200
33.016,5,10,1200
33.121,10,1,1200
33.737,9,0,1200
33.842,1,14,1200
34.021,3,2,1200
34.206,6,4,1200
34.389,6,3,1200
34.393,6,4,1200
34.406,11,13,1200
34.484,13,6,1200
34.700,1,4,1200
34.909,7,3,1200
34.917,3,10,1200
35.021,15,14,1200
35.154,5,1,1200
35.431,4,13,1200
35.451,2,3,1200
35.516,1,0,1200
35.617,10,6,1200
35.759,12,6,1200
36.096,6,10,1200
36.848,3,12,1200
36.968,9,11,1200
37.039,13,9,1200
37.188,1,9,1200
37.214,2,5,1200
37.319,5,10,1200
37.355,9,2,1200
37.402,2,12,1200
37.431,7,0,1200
37.548,3,7,1200
37.600,5,9,1200
38.381,15,4,1200
38.508,2,7,1200
38.844,0,9,1200
39.505,13,14,1200
40.410,11,3,1200
40.598,6,15,1200
40.720,6,7,1200
40.779,1,14,1200
40.856,3,6,1200
41.245,7,0,1200
41.268,6,5,1200
41.747,15,5,1200
42.367,10,11,1200
42.431,9,4,1200
42.640,0,1,1200
42.821,4,9,1200
43.002,10,15,1200
43.144,13,4,1200
43.262,13,9,1200
43.278,8,6,1200
43.568,2,6,1200
44.002,3,14,1200
44.042,8,5,1200
44.076,3,7,1200
44.285,5,2,1200
44.330,9,3,1200
45.149,7,6,1200
45.236,4,5,1200
45.384,0,2,1200
45.403,7,6,1200
46.468,2,9,1200
46.669,1,13,1200
47.142,4,0,1200
47.162,11,2,1200
47.171,2,14,1200
47.360,12,5,1200
47.720,6,8,1200
47.845,6,5,1200
47.881,2,3,1200
47.907,15,4,1200
48.362,15,2,1200
48.420,12,1,1200
48.427,7,12,1200
48.447,8,1,1200
48.616,13,4,1200
49.205,6,0,1200
49.498,0,7,1200
49.697,8,5,1200
49.879,3,4,1200
49.881,3,4,1200
49.882,14,15,1200
49.882,6,7,1200
49.884,7,8,1200
49.884,8,9,1200
49.885,9,10,1200
49.885,8,9,1200
49.886,7,8,1200
49.887,3,4,1200
49.888,4,5,1200
49.890,13,14,1200
49.891,10,11,1200
49.892,2,3,1200
49.893,11,12,1200
49.893,10,11,1200
49.894,15,0,1200
49.894,4,5,1200
49.894,9,10,1200
49.895,14,15,1200
49.896,5,6,1200
49.896,2,3,1200
49.896,7,8,1200
49.897,12,13,1200
49.899,2,3,1200
49.899,3,4,1200
49.899,0,1,1200
49.900,13,14,1200
49.903,4,5,1200
49.905,5,6,1200
49.907,3,4,1200
49.910,11,12,1200
49.911,10,11,1200
49.911,3,4,1200
49.911,2,3,1200
49.912,13,14,1200
49.912,12,13,1200
49.914,11,12,1200
49.915,12,13,1200
49.915,13,14,1200
49.917,2,3,1200
49.919,3,4,1200
49.919,5,13,1200
49.920,13,14,1200
49.921,2,3,1200
49.922,2,3,1200
49.922,9,10,1200
49.925,4,5,1200
49.925,15,0,1200
49.925,14,15,1200
49.925,14,15,1200
49.926,9,10,1200
49.926,10,11,1200
49.926,0,1,1200
49.927,15,0,1200
49.927,0,1,1200
49.928,2,3,1200
49.928,11,12,1200
49.929,5,6,1200
49.933,0,1,1200
49.933,2,3,1200
49.934,8,9,1200
49.934,14,15,1200
49.936,12,13,1200
49.936,0,1,1200
49.936,13,14,1200
49.937,13,14,1200
49.937,3,4,1200
49.937,11,12,1200
49.940,8,9,1200
49.941,3,4,1200
49.942,13,14,1200
49.943,1,2,1200
49.943,7,8,1200
49.944,9,10,1200
49.944,15,0,1200
49.944,3,4,1200
49.945,5,6,1200
49.945,2,3,1200
49.946,14,15,1200
49.948,1,2,1200
49.948,5,6,1200
49.949,3,4,1200
49.949,13,14,1200
49.949,2,3,1200
49.950,10,11,1200
49.953,10,11,1200
49.954,14,15,1200
49.954,5,6,1200
49.954,9,10,1200
49.955,6,7,1200
49.957,0,1,1200
49.959,10,11,1200
49.959,7,8,1200
49.959,9,10,1200
49.959,9,10,1200
49.962,10,11,1200
49.963,10,11,1200
49.965,6,7,1200
49.965,12,13,1200
49.965,6,7,1200
49.966,6,7,1200
49.966,3,4,1200
49.966,14,15,1200
49.967,3,4,1200
49.969,6,7,1200
49.970,6,7,1200
49.971,4,5,1200
49.972,15,0,1200
49.973,2,3,1200
49.973,10,11,1200
49.974,6,7,1200
49.976,11,12,1200
49.976,9,10,1200
49.977,11,12,1200
49.978,1,2,1200
49.979,13,14,1200
49.979,6,7,1200
49.982,11,12,1200
49.982,4,5,1200
49.984,7,8,1200
49.984,5,6,1200
49.986,8,9,1200
49.986,13,14,1200
49.986,8,9,1200
49.986,15,0,1200
49.987,1,2,1200
49.987,10,11,1200
49.988,5,6,1200
49.991,3,4,1200
49.993,6,7,1200
49.993,6,7,1200
49.995,1,2,1200
49.997,9,10,1200
49.998,13,14,1200
50.001,14,15,1200
50.001,4,5,1200
50.003,8,9,1200
50.006,6,7,1200
50.006,1,2,1200
50.007,2,3,1200
50.008,7,8,1200
50.008,11,12,1200
50.010,1,2,1200
50.011,3,4,1200
50.014,5,6,1200
50.014,1,2,1200
50.015,12,13,1200
50.015,11,12,1200
50.015,0,1,1200
50.016,7,8,1200
50.017,8,9,1200
50.017,4,5,1200
50.017,12,13,1200
50.018,6,7,1200
50.018,0,1,1200
50.019,1,2,1200
50.019,0,1,1200
50.020,15,0,1200
50.021,10,11,1200
50.021,11,12,1200
50.021,6,7,1200
50.021,5,6,1200
50.021,0,1,1200
50.023,7,8,1200
50.023,3,4,1200
50.024,11,12,1200
50.024,9,10,1200
50.025,1,2,1200
50.026,11,12,1200
50.026,5,6,1200
50.028,15,0,1200
50.029,10,11,1200
50.029,6,7,1200
50.030,13,14,1200
50.031,11,12,1200
50.032,12,13,1200
50.034,7,8,1200
50.037,4,5,1200
50.038,3,4,1200
50.039,15,0,1200
50.039,6,7,1200
50.039,7,8,1200
50.040,8,9,1200
50.041,3,4,1200
50.041,1,2,1200
50.042,12,13,1200
50.043,15,0,1200
50.046,8,9,1200
50.047,15,0,1200
50.049,2,3,1200
50.050,9,10,1200
50.054,11,12,1200
50.054,0,1,1200
50.057,7,8,1200
50.057,9,10,1200
50.059,14,15,1200
50.060,3,4,1200
50.061,11,12,1200
50.062,4,5,1200
50.063,12,13,1200
50.064,14,15,1200
50.065,9,10,1200
50.066,15,0,1200
50.067,12,13,1200
50.069,7,8,1200
50.069,14,15,1200
50.071,0,1,1200
50.071,7,8,1200
50.073,9,10,1200
50.074,12,13,1200
50.075,12,13,1200
50.075,0,1,1200
50.075,1,2,1200
50.076,1,2,1200
50.077,8,9,1200
50.077,15,0,1200
50.078,14,15,1200
50.078,10,11,1200
